Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Murder/Non-negligent manslaughter,Negligent manslaughter,Sex offenses - Forcible,Sex offenses - Non-forcible,Robbery,Aggravated assault,Burglary,Motor vehicle theft,Arson,Forcible sex offense incidence rate,Non-forcible sex offense incidence rate,Robbery incidence rate,Aggravated assault rate,Burglary incidence rate,Motor vehicle theft incidence rate,Arson incidence rate,State,lat,long
2005,233921,Virginia Polytechnic Institute and State University,7,Washington-Alexandria Center,27979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2005,233921,Virginia Polytechnic Institute and State University,8,Marion duPont Scott Equine Medical Center,27979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2006,233921,Virginia Polytechnic Institute and State University,1,Virginia Polytechnic Institute and State Univ,28470,0,0,8,0,0,0,41,2,1,0.0280997541,0,0,0,0.1440112399,0.0070249385,0.0035124693,VA,37.228384,-80.423417
2006,233921,Virginia Polytechnic Institute and State University,3,Northern Virginia Center,28470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2006,233921,Virginia Polytechnic Institute and State University,4,Southwest Virginia Higher Education Center,28470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2006,233921,Virginia Polytechnic Institute and State University,5,Roanoke Valley Graduate Center,28470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2006,233921,Virginia Polytechnic Institute and State University,6,Virginia Tech Hampton Roads Center,28470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2006,233921,Virginia Polytechnic Institute and State University,7,Washington-Alexandria Center,28470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2006,233921,Virginia Polytechnic Institute and State University,8,Marion duPont Scott Equine Medical Center,28470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2007,233921,Virginia Polytechnic Institute and State University,1,Virginia Polytechnic Institute and State Univ,29898,32,0,3,0,1,24,54,2,2,0.010034116,0,0.0033447053,0.080272928,0.1806140879,0.0066894107,0.0066894107,VA,37.228384,-80.423417
2007,233921,Virginia Polytechnic Institute and State University,3,Northern Virginia Center,29898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2007,233921,Virginia Polytechnic Institute and State University,4,Southwest Virginia Higher Education Center,29898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2007,233921,Virginia Polytechnic Institute and State University,5,Roanoke Valley Graduate Center,29898,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0033447053,0,0,VA,37.228384,-80.423417
2007,233921,Virginia Polytechnic Institute and State University,6,Virginia Tech Hampton Roads Center,29898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2007,233921,Virginia Polytechnic Institute and State University,7,Washington-Alexandria Center,29898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2007,233921,Virginia Polytechnic Institute and State University,8,Marion duPont Scott Equine Medical Center,29898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2008,233921,Virginia Polytechnic Institute and State University,1,Virginia Polytechnic Institute and State Univ,30739,0,0,4,0,1,9,75,2,2,0.0130127851,0,0.0032531963,0.0292787664,0.2439897199,0.0065063925,0.0065063925,VA,37.228384,-80.423417
2008,233921,Virginia Polytechnic Institute and State University,3,Northern Virginia Center,30739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2008,233921,Virginia Polytechnic Institute and State University,4,Southwest Virginia Higher Education Center,30739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2008,233921,Virginia Polytechnic Institute and State University,5,Roanoke Valley Graduate Center,30739,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0032531963,0,0,VA,37.228384,-80.423417
2008,233921,Virginia Polytechnic Institute and State University,6,Virginia Tech Hampton Roads Center,30739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2008,233921,Virginia Polytechnic Institute and State University,7,Washington-Alexandria Center,30739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2008,233921,Virginia Polytechnic Institute and State University,8,Marion duPont Scott Equine Medical Center,30739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2009,233921,Virginia Polytechnic Institute and State University,1,Virginia Polytechnic Institute and State Univ,30870,1,0,8,0,1,0,29,4,3,0.025915128,0,0.003239391,0,0.0939423388,0.012957564,0.009718173,VA,37.228384,-80.423417
2009,233921,Virginia Polytechnic Institute and State University,3,Northern Virginia Center,30870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2009,233921,Virginia Polytechnic Institute and State University,4,Southwest Virginia Higher Education Center,30870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2009,233921,Virginia Polytechnic Institute and State University,5,Roanoke Valley Graduate Center,30870,0,0,0,0,0,0,1,0,0,0,0,0,0,0.003239391,0,0,VA,37.228384,-80.423417
2009,233921,Virginia Polytechnic Institute and State University,6,Virginia Tech Hampton Roads Center,30870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2009,233921,Virginia Polytechnic Institute and State University,7,Washington-Alexandria Center,30870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2009,233921,Virginia Polytechnic Institute and State University,8,Marion duPont Scott Equine Medical Center,30870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2009,233921,Virginia Polytechnic Institute and State University,10,Richmond center,30870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2010,233921,Virginia Polytechnic Institute and State University,1,Virginia Polytechnic Institute and State Univ,31006,0,0,3,0,0,3,45,5,1,0.0096755467,0,0,0.0096755467,0.1451332,0.0161259111,0.0032251822,VA,37.228384,-80.423417
2010,233921,Virginia Polytechnic Institute and State University,3,Northern Virginia Center,31006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2010,233921,Virginia Polytechnic Institute and State University,4,Southwest Virginia Higher Education Center,31006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2010,233921,Virginia Polytechnic Institute and State University,5,Roanoke Valley Graduate Center,31006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2010,233921,Virginia Polytechnic Institute and State University,6,Virginia Tech Hampton Roads Center,31006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2010,233921,Virginia Polytechnic Institute and State University,7,Washington-Alexandria Center,31006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2010,233921,Virginia Polytechnic Institute and State University,8,Marion duPont Scott Equine Medical Center,31006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2010,233921,Virginia Polytechnic Institute and State University,10,Richmond center,31006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2010,233921,Virginia Polytechnic Institute and State University,11,Middleburg Agricultural Research and Extension Center,31006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2010,233921,Virginia Polytechnic Institute and State University,12,The Institute for Advanced Learning and Research,31006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2011,233921,Virginia Polytechnic Institute and State University,1,Virginia Polytechnic Institute and State Univ,30936,1,0,16,0,0,3,30,3,0,0.0517196793,0,0,0.0096974399,0.0969743988,0.0096974399,0,VA,37.228384,-80.423417
2011,233921,Virginia Polytechnic Institute and State University,3,Northern Virginia Center,30936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2011,233921,Virginia Polytechnic Institute and State University,4,Southwest Virginia Higher Education Center,30936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2011,233921,Virginia Polytechnic Institute and State University,5,Roanoke Valley Graduate Center,30936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2011,233921,Virginia Polytechnic Institute and State University,6,Virginia Tech Hampton Roads Center,30936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2011,233921,Virginia Polytechnic Institute and State University,7,Washington-Alexandria Center,30936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2011,233921,Virginia Polytechnic Institute and State University,8,Marion duPont Scott Equine Medical Center,30936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2011,233921,Virginia Polytechnic Institute and State University,10,Richmond center,30936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2011,233921,Virginia Polytechnic Institute and State University,11,Middleburg Agricultural Research and Extension Center,30936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2011,233921,Virginia Polytechnic Institute and State University,12,The Institute for Advanced Learning and Research,30936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2011,233921,Virginia Polytechnic Institute and State University,13,Virginia Tech Carilion Research Institution,30936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2012,233921,Virginia Polytechnic Institute and State University,1,Virginia Polytechnic Institute and State Univ,31087,0,0,8,0,1,6,26,3,1,0.0257342297,0,0.0032167787,0.0193006723,0.0836362467,0.0096503362,0.0032167787,VA,37.228384,-80.423417
2012,233921,Virginia Polytechnic Institute and State University,3,Northern Virginia Center,31087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2012,233921,Virginia Polytechnic Institute and State University,4,Southwest Virginia Higher Education Center,31087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2012,233921,Virginia Polytechnic Institute and State University,5,Roanoke Valley Graduate Center,31087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2012,233921,Virginia Polytechnic Institute and State University,6,Virginia Tech Hampton Roads Center,31087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2012,233921,Virginia Polytechnic Institute and State University,7,Washington-Alexandria Center,31087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2012,233921,Virginia Polytechnic Institute and State University,8,Marion duPont Scott Equine Medical Center,31087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2012,233921,Virginia Polytechnic Institute and State University,10,Richmond center,31087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2012,233921,Virginia Polytechnic Institute and State University,11,Middleburg Agricultural Research and Extension Center,31087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2012,233921,Virginia Polytechnic Institute and State University,12,The Institute for Advanced Learning and Research,31087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2012,233921,Virginia Polytechnic Institute and State University,13,Virginia Tech Carilion Research Institution,31087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2012,233921,Virginia Polytechnic Institute and State University,14,Virginia Tech Research Center Arlington,31087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2013,233921,Virginia Polytechnic Institute and State University,1,Virginia Polytechnic Institute and State Univ,31205,0,0,12,0,0,0,20,3,1,0.0384553757,0,0,0,0.0640922929,0.0096138439,0.0032046146,VA,37.228384,-80.423417
2013,233921,Virginia Polytechnic Institute and State University,3,Northern Virginia Center,31205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2013,233921,Virginia Polytechnic Institute and State University,4,Southwest Virginia Higher Education Center,31205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2013,233921,Virginia Polytechnic Institute and State University,5,Roanoke Valley Graduate Center,31205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2013,233921,Virginia Polytechnic Institute and State University,6,Virginia Tech Hampton Roads Center,31205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2013,233921,Virginia Polytechnic Institute and State University,7,Washington-Alexandria Center,31205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2013,233921,Virginia Polytechnic Institute and State University,8,Marion duPont Scott Equine Medical Center,31205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2013,233921,Virginia Polytechnic Institute and State University,10,Richmond center,31205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2013,233921,Virginia Polytechnic Institute and State University,11,Middleburg Agricultural Research and Extension Center,31205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2013,233921,Virginia Polytechnic Institute and State University,12,The Institute for Advanced Learning and Research,31205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2013,233921,Virginia Polytechnic Institute and State University,13,Virginia Tech Carilion Research Institution,31205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2013,233921,Virginia Polytechnic Institute and State University,14,Virginia Tech Research Center Arlington,31205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,37.228384,-80.423417
2001,236939,Washington State University,1,Main Campus,21073,0,0,11,0,2,3,57,3,5,0.052199497,0,0.0094908176,0.0142362265,0.2704883026,0.0142362265,0.0237270441,WA,46.731937,-117.154422
2002,236939,Washington State University,1,Main Campus,21880,0,0,3,0,0,3,59,0,1,0.0137111517,0,0,0.0137111517,0.2696526508,0,0.0045703839,WA,46.731937,-117.154422
2003,236939,Washington State University,1,Main Campus,22712,0,0,3,0,0,3,69,5,7,0.0132088764,0,0,0.0132088764,0.3038041564,0.0220147939,0.0308207115,WA,46.731937,-117.154422
2004,236939,Washington State University,1,Main Campus,23241,0,0,4,0,0,4,47,18,5,0.0172109634,0,0,0.0172109634,0.2022288198,0.0774493352,0.0215137042,WA,46.731937,-117.154422
2004,236939,Washington State University,2,Vancouver Campus,23241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WA,46.731937,-117.154422
2004,236939,Washington State University,3,Spokane Campus,23241,0,0,0,0,0,0,10,2,0,0,0,0,0,0.0430274085,0.0086054817,0,WA,46.731937,-117.154422
2004,236939,Washington State University,4,Tri Cities,23241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WA,46.731937,-117.154422
2005,236939,Washington State University,1,Main Campus,23544,0,0,7,0,1,1,40,11,2,0.0297315664,0,0.0042473666,0.0042473666,0.1698946653,0.046721033,0.0084947333,WA,46.731937,-117.154422
2005,236939,Washington State University,2,Vancouver Campus,23544,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0042473666,0,WA,46.731937,-117.154422
2005,236939,Washington State University,3,Spokane Campus,23544,0,0,0,0,0,0,16,0,0,0,0,0,0,0.0679578661,0,0,WA,46.731937,-117.154422
2005,236939,Washington State University,4,Tri Cities,23544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WA,46.731937,-117.154422
2006,236939,Washington State University,1,Main Campus,23655,0,0,7,0,0,1,31,3,4,0.0295920524,0,0,0.0042274361,0.1310505179,0.0126823082,0.0169097442,WA,46.731937,-117.154422
2006,236939,Washington State University,2,Vancouver Campus,23655,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0042274361,0,WA,46.731937,-117.154422
2006,236939,Washington State University,3,Spokane Campus,23655,0,0,0,0,0,0,5,3,0,0,0,0,0,0.0211371803,0.0126823082,0,WA,46.731937,-117.154422
2006,236939,Washington State University,4,Tri Cities,23655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WA,46.731937,-117.154422
2007,236939,Washington State University,1,Main Campus,24396,0,0,4,0,1,0,30,1,0,0.0163961305,0,0.0040990326,0,0.1229709788,0.0040990326,0,WA,46.731937,-117.154422
2007,236939,Washington State University,2,Vancouver Campus,24396,0,0,0,0,0,0,3,1,0,0,0,0,0,0.0122970979,0.0040990326,0,WA,46.731937,-117.154422
2007,236939,Washington State University,3,Spokane Campus,24396,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0081980653,0,0,WA,46.731937,-117.154422
2007,236939,Washington State University,4,Tri Cities,24396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WA,46.731937,-117.154422
2008,236939,Washington State University,1,Main Campus,25352,0,0,3,0,0,1,27,1,7,0.0118333859,0,0,0.003944462,0.1065004733,0.003944462,0.0276112338,WA,46.731937,-117.154422
2008,236939,Washington State University,2,Vancouver Campus,25352,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.007888924,0,WA,46.731937,-117.154422
2008,236939,Washington State University,3,Spokane Campus,25352,0,0,0,0,0,0,1,0,0,0,0,0,0,0.003944462,0,0,WA,46.731937,-117.154422
2008,236939,Washington State University,4,Tri Cities,25352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WA,46.731937,-117.154422
2009,236939,Washington State University,1,Main Campus,26101,0,0,8,0,0,7,23,1,2,0.0306501667,0,0,0.0268188958,0.0881192291,0.0038312708,0.0076625417,WA,46.731937,-117.154422
2009,236939,Washington State University,2,Vancouver Campus,26101,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0038312708,0.0038312708,0.0038312708,WA,46.731937,-117.154422
2009,236939,Washington State University,3,Spokane Campus,26101,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0038312708,0,0,WA,46.731937,-117.154422
2009,236939,Washington State University,4,Tri Cities,26101,0,0,0,0,1,0,0,0,0,0,0,0.0038312708,0,0,0,0,WA,46.731937,-117.154422
2010,236939,Washington State University,1,Main Campus,26308,0,0,6,0,2,3,21,3,1,0.0228067508,0,0.0076022503,0.0114033754,0.0798236278,0.0114033754,0.0038011251,WA,46.731937,-117.154422
2010,236939,Washington State University,2,Vancouver Campus,26308,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0076022503,0,WA,46.731937,-117.154422
2010,236939,Washington State University,3,Spokane Campus,26308,0,0,0,0,0,0,2,1,0,0,0,0,0,0.0076022503,0.0038011251,0,WA,46.731937,-117.154422
2010,236939,Washington State University,4,Tri Cities,26308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WA,46.731937,-117.154422
2011,236939,Washington State University,1,Main Campus,27329,0,0,8,0,0,2,25,4,0,0.0292729335,0,0,0.0073182334,0.0914779172,0.0146364668,0,WA,46.731937,-117.154422
2011,236939,Washington State University,2,Vancouver Campus,27329,0,0,0,0,0,0,2,1,0,0,0,0,0,0.0073182334,0.0036591167,0,WA,46.731937,-117.154422
2011,236939,Washington State University,3,Spokane Campus,27329,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0036591167,0,0,WA,46.731937,-117.154422
2011,236939,Washington State University,4,Tri Cities,27329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WA,46.731937,-117.154422
2012,236939,Washington State University,1,Main Campus,27679,0,0,6,0,1,0,51,1,5,0.0216770837,0,0.0036128473,0,0.1842552115,0.0036128473,0.0180642364,WA,46.731937,-117.154422
2012,236939,Washington State University,2,Vancouver Campus,27679,0,0,1,0,0,0,1,0,0,0.0036128473,0,0,0,0.0036128473,0,0,WA,46.731937,-117.154422
2012,236939,Washington State University,3,Spokane Campus,27679,0,0,0,0,0,0,6,0,1,0,0,0,0,0.0216770837,0,0.0036128473,WA,46.731937,-117.154422
2012,236939,Washington State University,4,Tri Cities,27679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WA,46.731937,-117.154422
2013,236939,Washington State University,1,Main Campus,27642,0,0,10,0,1,4,32,3,0,0.0361768324,0,0.0036176832,0.0144707329,0.1157658635,0.0108530497,0,WA,46.731937,-117.154422
2013,236939,Washington State University,2,Vancouver Campus,27642,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0036176832,0.0036176832,0,WA,46.731937,-117.154422
2013,236939,Washington State University,3,Spokane Campus,27642,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0253237826,0.0036176832,0,WA,46.731937,-117.154422
2013,236939,Washington State University,4,Tri Cities,27642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WA,46.731937,-117.154422
2001,172644,Wayne State University,1,Main Campus,31040,0,0,0,0,2,6,108,56,0,0,0,0.006443299,0.0193298969,0.3479381443,0.1804123711,0,MI,42.359139,-83.066546
2002,172644,Wayne State University,1,Main Campus,31167,0,0,2,0,4,6,84,13,0,0.0064170437,0,0.0128340873,0.019251131,0.2695158341,0.0417107838,0,MI,42.359139,-83.066546
2003,172644,Wayne State University,1,Main Campus,32208,0,0,1,0,4,10,88,55,3,0.0031048187,0,0.0124192747,0.0310481868,0.2732240437,0.1707650273,0.009314456,MI,42.359139,-83.066546
2004,172644,Wayne State University,1,Main Campus,32386,0,0,2,0,8,4,158,38,6,0.0061755079,0,0.0247020317,0.0123510159,0.4878651269,0.1173346508,0.0185265238,MI,42.359139,-83.066546
2005,172644,Wayne State University,1,Main Campus,32160,0,0,2,0,8,4,130,42,3,0.0062189055,0,0.0248756219,0.0124378109,0.4042288557,0.1305970149,0.0093283582,MI,42.359139,-83.066546
2006,172644,Wayne State University,1,Main Campus,32061,0,0,8,0,16,8,87,25,1,0.0249524344,0,0.0499048688,0.0249524344,0.2713577243,0.0779763576,0.0031190543,MI,42.359139,-83.066546
2007,172644,Wayne State University,1,Main Campus,32380,0,0,3,0,11,3,28,42,1,0.0092649784,0,0.0339715874,0.0092649784,0.0864731316,0.1297096973,0.0030883261,MI,42.359139,-83.066546
2008,172644,Wayne State University,1,Main Campus,31024,0,0,4,0,30,2,45,69,1,0.0128932439,0,0.0966993296,0.006446622,0.1450489943,0.222408458,0.003223311,MI,42.359139,-83.066546
2009,172644,Wayne State University,1,Main Campus,31786,0,0,5,0,1,2,39,18,0,0.0157301957,0,0.0031460391,0.0062920783,0.1226955263,0.0566287045,0,MI,42.359139,-83.066546
2009,172644,Wayne State University,2,Oakland Center,31786,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0031460391,0,MI,42.359139,-83.066546
2009,172644,Wayne State University,4,Harper Woods Extension Center,31786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,42.359139,-83.066546
2009,172644,Wayne State University,5,University Center at St. Clair,31786,0,0,0,0,1,0,2,0,0,0,0,0.0031460391,0,0.0062920783,0,0,MI,42.359139,-83.066546
2009,172644,Wayne State University,6,University Center-Macomb,31786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,42.359139,-83.066546
2010,172644,Wayne State University,1,Main Campus,31505,0,0,2,0,5,5,23,16,1,0.0063481987,0,0.0158704967,0.0158704967,0.073004285,0.0507855896,0.0031740993,MI,42.359139,-83.066546
2010,172644,Wayne State University,2,Oakland Center,31505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,42.359139,-83.066546
2010,172644,Wayne State University,4,Harper Woods Extension Center,31505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,42.359139,-83.066546
2010,172644,Wayne State University,5,University Center at St. Clair,31505,0,0,0,0,0,1,1,0,0,0,0,0,0.0031740993,0.0031740993,0,0,MI,42.359139,-83.066546
2010,172644,Wayne State University,6,University Center-Macomb,31505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MI,42.359139,-83.066546
